,search_city,business_name,rating,food_tags,first_review_date,last_review_date,review_num,address,city,state,street,zip5
121,Dallas,Kung Fu Tea,3.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/29/2015,10/5/2020,384.0,"2540 Old Denton Rd,Ste 122,Carrollton, TX 75006",Carrollton,TX,2540 Old Denton Rd,75006
122,Dallas,Yogurt Cup,4.0,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,10/19/2011,6/11/2020,32.0,"3400 W Fm 544,Ste 630,Wylie, TX 75098",Wylie,TX,3400 W Fm 544,75098
123,Dallas,Fruteria Land,,Bubble Tea/Juice Bars & Smoothies/Ice Cream & Frozen Yogurt,,,,"1721 barnes bridge,Dallas, TX 75228",Dallas,TX,1721 barnes bridge,75228
124,Dallas,Ninja Ramen,4.0,Ramen,5/6/2017,10/25/2020,354.0,"4654 S Cooper St,Ste 340,Arlington, TX 76017",Arlington,TX,4654 S Cooper St,76017
125,Dallas,I Heart Yogurt,3.0,Ice Cream & Frozen Yogurt,7/30/2009,9/13/2020,46.0,"5450 W Lovers Ln,Ste 143,Dallas, TX 75209",Dallas,TX,5450 W Lovers Ln,75209
126,Dallas,Savor Coffee Bar and Eatery,4.0,Creperies/Coffee & Tea/Vietnamese,4/2/2015,10/30/2020,334.0,"1101 E Bardin Rd,Ste 101,Arlington, TX 76018",Arlington,TX,1101 E Bardin Rd,76018
127,Dallas,I Luv Pho,3.0,Vietnamese,9/30/2007,9/27/2020,319.0,"8350 N MacArthur Blvd,Ste 100,Irving, TX 75063",Irving,TX,8350 N MacArthur Blvd,75063
128,Dallas,Sophia's Kitchen,4.0,Donuts/Coffee & Tea/Juice Bars & Smoothies,10/21/2011,7/28/2020,59.0,"2540 King Arthur Blvd,Ste 107,Lewisville, TX 75056",Lewisville,TX,2540 King Arthur Blvd,75056
129,Dallas,TKK Fried Chicken,,Bubble Tea/Korean/Chicken Wings,,,,"2067 N Central Expy #100,Richardson, TX 75080",Richardson,TX,2067 N Central Expy #100,75080
130,Dallas,Serious Salads,,Food Trucks/Salad/Bubble Tea,,,,"DeSoto, TX 75115",DeSoto,TX,"DeSoto, TX 75115",75115
131,Dallas,Garden Restaurant,3.0,Dim Sum,2/9/2014,8/30/2020,247.0,"3555 W Walnut St,Ste E,Garland, TX 75042",Garland,TX,3555 W Walnut St,75042
132,Dallas,Hong Kong Market Place,4.0,International Grocery,9/7/2009,10/27/2020,85.0,"2615 W Pioneer Pkwy,Grand Prairie, TX 75051",Grand Prairie,TX,2615 W Pioneer Pkwy,75051
133,Dallas,Taipei Station Cafe,3.0,Taiwanese,8/19/2014,8/26/2020,182.0,"930 W Parker Rd,Ste 410,Plano, TX 75075",Plano,TX,930 W Parker Rd,75075
134,Dallas,Zero Degrees Grand Prairie,3.0,Bubble Tea/Coffee & Tea/Chicken Wings,7/15/2019,11/1/2020,72.0,"3166 State Hwy 161,Ste 310,Grand Prairie, TX 75052",Grand Prairie,TX,3166 State Hwy 161,75052
135,Dallas,Donut Bliss,4.0,Donuts/Coffee & Tea/Bubble Tea,3/22/2020,6/30/2020,4.0,"1015 N Murphy Rd,Murphy, TX 75094",Murphy,TX,1015 N Murphy Rd,75094
136,Dallas,Hong Kong Express,4.0,Chinese/Bubble Tea,3/3/2008,9/30/2020,81.0,"9147 Grapevine Hwy,Ste 400,North Richland Hills, TX 76180",North Richland Hills,TX,9147 Grapevine Hwy,76180
137,Dallas,Banh Mi Number 1,3.0,Vietnamese/Desserts/Sandwiches,8/8/2015,10/29/2020,102.0,"2625 W Pioneer Pkwy,Ste 206,Grand Prairie, TX 75051",Grand Prairie,TX,2625 W Pioneer Pkwy,75051
138,Dallas,King & Cardinal,4.0,Burgers/Bubble Tea/Juice Bars & Smoothies,10/25/2018,10/29/2020,127.0,"14550 State Hwy 121,Ste 160,Frisco, TX 75035",Frisco,TX,14550 State Hwy 121,75035
139,Dallas,Caffe Promenade,4.0,Coffee & Tea/Desserts/Donuts,2/14/2014,6/11/2020,82.0,"600 E Bethany Dr,Allen, TX 75002",Allen,TX,600 E Bethany Dr,75002
140,Dallas,Banh Mi Dalat,4.0,Vietnamese/Sandwiches/Coffee & Tea,5/29/2016,9/22/2020,131.0,"3733 N Josey Ln,Ste 115,Carrollton, TX 75007",Carrollton,TX,3733 N Josey Ln,75007
141,Dallas,Donut Box,4.0,Breakfast & Brunch/Donuts/Coffee & Tea,,9/20/2020,75.0,"2700 E Eldorado Pkwy,Ste 101,Little Elm, TX 75068",Little Elm,TX,2700 E Eldorado Pkwy,75068
142,Dallas,Mozart Bakery,3.0,Bakeries,2/16/2009,10/26/2020,326.0,"2625 Old Denton Rd,Carrollton, TX 75007",Carrollton,TX,2625 Old Denton Rd,75007
143,Dallas,85°C Bakery Cafe,3.0,Bakeries/Coffee & Tea/Patisserie/Cake Shop,6/9/2017,10/30/2020,153.0,"107 W Spring Creek Pkwy,Plano, TX 75023",Plano,TX,107 W Spring Creek Pkwy,75023
144,Dallas,Lotus Cafe,4.0,Vietnamese/Coffee & Tea,6/25/2011,10/26/2020,222.0,"4261 W Green Oaks,Ste 518,Arlington, TX 76016",Arlington,TX,4261 W Green Oaks,76016
145,Dallas,Pho Bowl,3.0,Vietnamese/Asian Fusion/Chinese,4/9/2016,10/13/2020,122.0,"2807 Commerce St,Dallas, TX 75226",Dallas,TX,2807 Commerce St,75226
146,Dallas,Pho One,4.0,Vietnamese,7/20/2014,10/22/2020,401.0,"2305 S State Hwy 121,Ste 101,Lewisville, TX 75067",Lewisville,TX,2305 S State Hwy 121,75067
147,Dallas,Mitsuwa Marketplace,4.0,International Grocery/Japanese/Sushi Bars,4/14/2017,9/22/2020,236.0,"100 Legacy Dr,Ste 110,Plano, TX 75023",Plano,TX,100 Legacy Dr,75023
148,Dallas,Kung Fu Tea,3.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,2/7/2017,1/23/2020,39.0,"2601 Preston Rd,Ste 5614,Frisco, TX 75034",Frisco,TX,2601 Preston Rd,75034
149,Dallas,Pho Bac Restaurant,4.0,Vietnamese,8/27/2008,10/26/2020,294.0,"153 N Plano Rd,Richardson, TX 75081",Richardson,TX,153 N Plano Rd,75081
150,Dallas,Banh Mi Ba Lee,4.0,Vietnamese,1/30/2009,6/2/2020,79.0,"1927 E Belt Line Rd,Ste 125,Carrollton, TX 75006",Carrollton,TX,1927 E Belt Line Rd,75006
151,Dallas,85°C Bakery Cafe,4.0,Coffee & Tea/Bakeries/Patisserie/Cake Shop,10/1/2018,9/26/2020,80.0,"9292 Warren Pkwy,Ste 300,Frisco, TX 75035",Frisco,TX,9292 Warren Pkwy,75035
152,Dallas,Panda Express,3.0,Chinese/Fast Food/Bubble Tea,12/6/2014,10/26/2020,87.0,"8411 Bent Branch Dr,Irving, TX 75063",Irving,TX,8411 Bent Branch Dr,75063
153,Dallas,Vietalia Kitchen,4.0,Vietnamese/Italian,10/6/2012,9/23/2020,160.0,"1220 S Cooper St,Arlington, TX 76013",Arlington,TX,1220 S Cooper St,76013
154,Dallas,Pho One,5.0,Vietnamese,6/2/2020,10/4/2020,24.0,"724 Grapevine Hwy,Hurst, TX 76054",Hurst,TX,724 Grapevine Hwy,76054
155,Dallas,Bund Wok -Plano,3.0,Chinese/Asian Fusion,5/17/2016,10/5/2020,136.0,"617 K Ave,Ste 100,Plano, TX 75074",Plano,TX,617 K Ave,75074
156,Dallas,Wildberry Yogurt,2.0,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,6/6/2014,5/11/2020,10.0,"3000 Grapevine Mills Pkwy,Ste 122,Grapevine, TX 76051",Grapevine,TX,3000 Grapevine Mills Pkwy,76051
157,Dallas,Zero Degrees,3.0,Coffee & Tea/Bubble Tea,7/10/2018,9/5/2020,154.0,"5001 S Cooper St,Ste 107,Arlington, TX 76017",Arlington,TX,5001 S Cooper St,76017
158,Dallas,BF Bakery & Café,3.0,Bakeries/Taiwanese,5/8/2016,10/18/2020,10.0,"131 W Spring Creek Pkwy,Ste 102,99 Ranch Market,Plano, TX 75023",Plano,TX,131 W Spring Creek Pkwy,75023
159,Dallas,Pho T Noodle Seafood Restaurant,3.0,Vietnamese/Seafood/Noodles,6/30/2017,7/27/2020,73.0,"718 W Wheatland Rd,Duncanville, TX 75116",Duncanville,TX,718 W Wheatland Rd,75116
160,Dallas,Dottea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,2/16/2018,10/4/2020,96.0,"14902 Preston Rd,Ste 500,Dallas, TX 75254",Dallas,TX,14902 Preston Rd,75254
161,Dallas,Fat Straws Bubble Tea,4.0,Bubble Tea/Juice Bars & Smoothies/Donuts,9/27/2007,10/30/2020,442.0,"5301 Alpha Rd,Ste 38,Dallas, TX 75240",Dallas,TX,5301 Alpha Rd,75240
162,Dallas,Sharetea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,7/15/2019,6/17/2020,19.0,"13350 Dallas Pkwy,Ste 410,Dallas, TX 75240",Dallas,TX,13350 Dallas Pkwy,75240
163,Dallas,9 Rabbits Bakery,4.0,Bakeries/Coffee & Tea/Desserts,10/6/2007,10/11/2020,441.0,"2546 Royal Ln,Dallas, TX 75229",Dallas,TX,2546 Royal Ln,75229
164,Dallas,Bobaddiction,4.0,Food Trucks/Bubble Tea/Coffee & Tea,7/1/2013,10/1/2020,150.0,"3014 Main St,Dallas, TX 75226",Dallas,TX,3014 Main St,75226
165,Dallas,Panda Tea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,1/27/2018,9/2/2020,78.0,"5521 Greenville Ave,Ste 108A,Dallas, TX 75206",Dallas,TX,5521 Greenville Ave,75206
166,Dallas,Royal I.T. Cafe,4.0,Bubble Tea/Ice Cream & Frozen Yogurt/Poke,1/22/2018,10/14/2020,193.0,"9100 N Central Expy,Ste 149,Dallas, TX 75231",Dallas,TX,9100 N Central Expy,75231
167,Dallas,Kung Fu Tea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,12/1/2018,9/12/2020,60.0,"3001 Knox St,Ste 107A,Dallas, TX 75205",Dallas,TX,3001 Knox St,75205
168,Dallas,Craft Boba Tea,4.0,Bubble Tea/Juice Bars & Smoothies,10/2/2018,10/23/2020,52.0,"6105 Greenville Ave,Dallas, TX 75206",Dallas,TX,6105 Greenville Ave,75206
169,Dallas,Bear Cha,4.0,Coffee & Tea/Bubble Tea,8/22/2019,10/11/2020,42.0,"2237 W 15th St,Plano, TX 75075",Plano,TX,2237 W 15th St,75075
170,Dallas,Gong Cha,4.0,Bubble Tea,3/29/2017,8/1/2020,147.0,"2205 N Central Expy,Ste 110,Plano, TX 75075",Plano,TX,2205 N Central Expy,75075
171,Dallas,Peridot Coffee,4.0,Coffee & Tea/Juice Bars & Smoothies/Ice Cream & Frozen Yogurt,1/6/2017,10/18/2020,172.0,"2240 Royal Ln,Ste 101,Dallas, TX 75229",Dallas,TX,2240 Royal Ln,75229
172,Dallas,FULLL,5.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,8/17/2018,2/12/2020,38.0,"600 N Pearl St,Ste G202,Dallas, TX 75201",Dallas,TX,600 N Pearl St,75201
173,Dallas,7 Leaves Cafe,4.0,Coffee & Tea/Macarons,11/9/2019,10/11/2020,106.0,"2540 Old Denton Rd,Ste 116,Carrollton, TX 75006",Carrollton,TX,2540 Old Denton Rd,75006
174,Dallas,Sucre Cafe,4.0,Desserts/Cafes/Bubble Tea,7/7/2016,11/1/2020,307.0,"6100 K Ave,Plano, TX 75074",Plano,TX,6100 K Ave,75074
175,Dallas,Boba Ave 8090,4.0,Cafes/Bubble Tea/Juice Bars & Smoothies,9/19/2019,10/24/2020,109.0,"2220 Coit Rd,Ste 560,Plano, TX 75075",Plano,TX,2220 Coit Rd,75075
176,Dallas,Bubble Bubble Tea house,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,8/14/2015,10/29/2020,108.0,"493 E Interstate 30,Rockwall, TX 75087",Rockwall,TX,493 E Interstate 30,75087
177,Dallas,Gong Cha,3.0,Bubble Tea,2/10/2017,10/17/2020,184.0,"1425 E Beltline Rd,Ste 102,Richardson, TX 75081",Richardson,TX,1425 E Beltline Rd,75081
178,Dallas,Tapioca House,3.0,Coffee & Tea/Bubble Tea/Taiwanese,1/26/2007,10/31/2020,256.0,"400 N Greenville Ave,Richardson, TX 75081",Richardson,TX,400 N Greenville Ave,75081
179,Dallas,Fat Straws,4.0,Bubble Tea/Donuts/Coffee & Tea,5/27/2019,10/18/2020,66.0,"1251 W Campbell Rd,Richardson, TX 75080",Richardson,TX,1251 W Campbell Rd,75080
180,Dallas,Poke' Bop,4.0,Poke/Sushi Bars/Bubble Tea,3/6/2017,9/5/2020,235.0,"4103 Lemmon Ave,Dallas, TX 75219",Dallas,TX,4103 Lemmon Ave,75219
181,Dallas,Kung Fu Tea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,3/27/2016,7/31/2020,274.0,"2067 N Central Expy,Ste 100,Richardson, TX 75080",Richardson,TX,2067 N Central Expy,75080
182,Dallas,Boba Heaven,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,6/26/2014,9/24/2020,131.0,"3112 N Jupiter Rd,Ste 311,Garland, TX 75044",Garland,TX,3112 N Jupiter Rd,75044
183,Dallas,TeaLatte Bar,4.0,Coffee & Tea/Bubble Tea,5/31/2018,10/11/2020,206.0,"3052 Old Denton Rd,Ste 106,Carrollton, TX 75007",Carrollton,TX,3052 Old Denton Rd,75007
184,Dallas,Le's Kitchen,5.0,Vietnamese/Breakfast & Brunch/Bubble Tea,4/18/2020,6/25/2020,3.0,"10945 Estate Ln,Ste 160,Dallas, TX 75238",Dallas,TX,10945 Estate Ln,75238
185,Dallas,Delish Bubble Tea,4.0,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/2/2011,10/27/2020,143.0,"8930 State Hwy 121,Ste 564,McKinney, TX 75070",McKinney,TX,8930 State Hwy 121,75070
186,Dallas,Zero Degrees,3.0,Fast Food/Mexican/Asian Fusion,5/27/2019,10/28/2020,79.0,"2515 Inwood Rd,Ste 119,Dallas, TX 75235",Dallas,TX,2515 Inwood Rd,75235
187,Dallas,Sweet Hut Bakery & Cafe,4.0,Bakeries/Cafes/Bubble Tea,2/19/2018,10/27/2020,322.0,"2001 Coit Rd,Ste 301,Plano, TX 75075",Plano,TX,2001 Coit Rd,75075
188,Dallas,TocoToco Boba Tea,4.0,Desserts/Bubble Tea,8/3/2019,10/20/2020,86.0,"3801 W President George Bush Hwy,Ste 116,Plano, TX 75075",Plano,TX,3801 W President George Bush Hwy,75075
189,Dallas,Meetcha Bubble Tea Cafe,4.0,Bubble Tea/Cafes,12/16/2017,9/29/2020,66.0,"5960 W Parker Rd,Ste 294,Plano, TX 75093",Plano,TX,5960 W Parker Rd,75093
190,Dallas,Ding Tea - Richardson,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,1/10/2020,10/23/2020,102.0,"581 W Campbell Rd,Ste 119,Richardson, TX 75080",Richardson,TX,581 W Campbell Rd,75080
191,Dallas,Boba Republic,4.0,Bubble Tea/Juice Bars & Smoothies,4/3/2020,10/31/2020,68.0,"975 State Highway 121,Ste 160,Allen, TX 75013",Allen,TX,975 State Highway 121,75013
192,Dallas,Sharetea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,6/1/2017,9/29/2020,214.0,"2625 Old Denton Rd,Ste 816,Carrollton, TX 75007",Carrollton,TX,2625 Old Denton Rd,75007
193,Dallas,Boba House by Charlie Jr,5.0,Bubble Tea,10/31/2019,10/10/2020,13.0,"406 E Princeton Dr,Ste 200,Princeton, TX 75047",Princeton,TX,406 E Princeton Dr,75047
194,Dallas,Tea Town,4.0,Coffee & Tea/Bubble Tea/Filipino,10/15/2019,10/8/2020,46.0,"2731 W 15th St,Plano, TX 75075",Plano,TX,2731 W 15th St,75075
195,Dallas,Boba World,3.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,8/25/2013,10/10/2020,119.0,"291 E Round Grove Rd,Ste 190,Lewisville, TX 75067",Lewisville,TX,291 E Round Grove Rd,75067
196,Dallas,Ding Tea Arlington,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,12/18/2018,10/26/2020,177.0,"2425 SE Green Oaks Blvd,Ste 115,Arlington, TX 76018",Arlington,TX,2425 SE Green Oaks Blvd,76018
197,Dallas,Meet Fresh,3.0,Desserts/Bubble Tea/Taiwanese,6/28/2017,10/18/2020,229.0,"2001 Coit Rd,Ste 137B,Plano, TX 75075",Plano,TX,2001 Coit Rd,75075
198,Dallas,Boba + Donuts,4.0,Donuts/Bubble Tea,7/3/2018,,48.0,"2552 Stonebrook Pkwy,Ste A625,Frisco, TX 75034",Frisco,TX,2552 Stonebrook Pkwy,75034
199,Dallas,Bubble Tea Bliss,3.0,Bubble Tea,10/25/2016,7/27/2020,28.0,"3000 Grapevine Mills Pkwy Suite,Ste 315,Grapevine, TX 76051",Grapevine,TX,3000 Grapevine Mills Pkwy Suite,76051
200,Dallas,Mr Boba Tea Cafe,4.0,Bubble Tea,9/1/2020,10/29/2020,7.0,"7502 W Eldorado Pkwy,Ste 200,McKinney, TX 75070",McKinney,TX,7502 W Eldorado Pkwy,75070
201,Dallas,Zero Degrees,4.0,Bubble Tea/Coffee & Tea/Chicken Wings,6/19/2018,10/6/2020,357.0,"1807 N Collins St,Ste 111,Arlington, TX 76011",Arlington,TX,1807 N Collins St,76011
202,Dallas,Pho 88,3.0,Vietnamese/Bubble Tea,3/22/2014,9/12/2020,132.0,"312 W 7th St,Dallas, TX 75208",Dallas,TX,312 W 7th St,75208
203,Dallas,Boba Lush,4.0,Bubble Tea/Juice Bars & Smoothies,10/11/2017,9/4/2020,111.0,"511 Fm 544,Murphy, TX 75094",Murphy,TX,511 Fm 544,75094
204,Dallas,Yumilicious,4.0,Ice Cream & Frozen Yogurt/Desserts/Gelato,9/27/2008,10/16/2020,294.0,"3800 McKinney Ave,Ste 160,Dallas, TX 75204",Dallas,TX,3800 McKinney Ave,75204
205,Dallas,Poke Bear,3.0,Hawaiian/Poke/Bubble Tea,10/14/2018,7/16/2019,8.0,"5521 Greenville Ave,Ste 108A,Dallas, TX 75206",Dallas,TX,5521 Greenville Ave,75206
206,Dallas,Lu's Kitchen,5.0,Asian Fusion,1/6/2020,1/6/2020,1.0,"618 N Jupiter Rd,Ste A,Garland, TX 75042",Garland,TX,618 N Jupiter Rd,75042
207,Dallas,Little China Restaurant,4.0,Chinese/Bubble Tea,4/8/2019,10/5/2020,13.0,"3161 Broadway Blvd,Ste R-141,Garland, TX 75043",Garland,TX,3161 Broadway Blvd,75043
208,Dallas,1102 Bubble Tea & Coffee,3.0,Bubble Tea/Coffee & Tea,9/1/2020,10/29/2020,11.0,"4070 TX-121,Bldg 4,The Colony, TX 75056",The Colony,TX,4070 TX-121,75056
209,Dallas,Gong Cha,4.0,Bubble Tea,5/20/2017,10/21/2020,146.0,"2701 Old Denton Rd,Ste 120,Carrollton, TX 75007",Carrollton,TX,2701 Old Denton Rd,75007
210,Dallas,Sno Tea,4.0,Desserts/Bubble Tea/Creperies,3/8/2017,10/23/2020,234.0,"5930 W Park Blvd,Ste 1200,Plano, TX 75093",Plano,TX,5930 W Park Blvd,75093
211,Dallas,Poke Bop,4.0,Poke/Sushi Bars/Bubble Tea,2/7/2018,10/6/2020,87.0,"4140 Abrams Rd,Dallas, TX 75214",Dallas,TX,4140 Abrams Rd,75214
212,Dallas,Meccha Matcha,4.0,Coffee & Tea/Ice Cream & Frozen Yogurt,6/9/2018,11/1/2020,208.0,"2001 Coit Rd,Ste 166,Plano, TX 75075",Plano,TX,2001 Coit Rd,75075
213,Dallas,Bobaland,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,3/7/2013,10/1/2020,359.0,"240 Legacy Dr,Ste 110,Plano, TX 75023",Plano,TX,240 Legacy Dr,75023
214,Dallas,Bobaland,,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,,,,"5450 W Lovers Ln,Dallas, TX 75209",Dallas,TX,5450 W Lovers Ln,75209
215,Dallas,Vivi Bubble Tea,4.0,Bubble Tea,10/23/2018,9/29/2020,45.0,"1301 Custer Rd,Ste 200 Unit 100,Plano, TX 75075",Plano,TX,1301 Custer Rd,75075
216,Dallas,Sharetea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,1/2/2018,10/7/2020,95.0,"1386 E Belt Line Rd,Richardson, TX 75081",Richardson,TX,1386 E Belt Line Rd,75081
217,Dallas,Hoja Bubble Tea And Asian Street Food,4.0,Taiwanese/Bubble Tea/Chicken Wings,11/13/2019,10/15/2020,52.0,"812 W Spring Creek Pkwy,Ste 208,Plano, TX 75023",Plano,TX,812 W Spring Creek Pkwy,75023
218,Dallas,MōMōChá Richardson,4.0,Bubble Tea,7/21/2018,10/24/2020,73.0,"221 W Polk St,Ste 105,Richardson, TX 75081",Richardson,TX,221 W Polk St,75081
219,Dallas,Heavenly Kup,4.0,Bubble Tea/Shaved Ice/Coffee & Tea,10/10/2018,10/31/2020,139.0,"6505 W Park Blvd,Ste 322,Plano, TX 75093",Plano,TX,6505 W Park Blvd,75093
220,Dallas,1102 Bubble Tea & Coffee,5.0,Bubble Tea,10/17/2020,10/17/2020,1.0,"1509 W Hebron Pkwy,Carrollton, TX 75010",Carrollton,TX,1509 W Hebron Pkwy,75010
221,Dallas,Craft Boba Tea,5.0,Bubble Tea/Juice Bars & Smoothies,8/26/2020,10/16/2020,4.0,"408 N Bishop Ave,Ste 104,Dallas, TX 75208",Dallas,TX,408 N Bishop Ave,75208
222,Dallas,Gong Cha,5.0,Coffee & Tea/Bubble Tea/Ice Cream & Frozen Yogurt,10/24/2020,10/24/2020,2.0,"11613 N Central Expy,Ste 106A,Dallas, TX 75243",Dallas,TX,11613 N Central Expy,75243
223,Dallas,FengCha - Allen,4.0,Desserts/Coffee & Tea/Bubble Tea,6/12/2020,11/1/2020,38.0,"945 W Stacy Rd,Ste 150,Allen, TX 75013",Allen,TX,945 W Stacy Rd,75013
224,Dallas,Feng Cha Teahouse,4.0,Desserts/Bubble Tea/Coffee & Tea,12/18/2017,10/27/2020,246.0,"2701 Custer Pkwy,Ste 823,Richardson, TX 75080",Richardson,TX,2701 Custer Pkwy,75080
225,Dallas,Hello Dumpling,4.0,Chinese/Noodles/Bubble Tea,8/25/2017,10/31/2020,325.0,"1146 Peavy Rd,Dallas, TX 75218",Dallas,TX,1146 Peavy Rd,75218
226,Dallas,Buns Bowls & Bubbles,4.0,Asian Fusion/Bubble Tea/Indonesian,1/25/2020,8/7/2020,8.0,"104 W Belt Line Rd,Ste 11,Cedar Hill, TX 75104",Cedar Hill,TX,104 W Belt Line Rd,75104
227,Dallas,Fat Straws Bubble Tea,4.0,Juice Bars & Smoothies/Bubble Tea/Donuts,1/13/2017,8/14/2020,105.0,"11810 Preston Rd,Ste 150,Dallas, TX 75230",Dallas,TX,11810 Preston Rd,75230
228,Dallas,Bingbox,4.0,Ice Cream & Frozen Yogurt/Shaved Snow/Desserts,6/15/2018,6/30/2020,216.0,"320 Singleton Blvd,Ste 180,Dallas, TX 75212",Dallas,TX,320 Singleton Blvd,75212
229,Dallas,Magic Cup,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,3/27/2015,10/12/2020,450.0,"901 N Jupiter Rd,Ste 150,Richardson, TX 75081",Richardson,TX,901 N Jupiter Rd,75081
230,Dallas,Boba Freeze Dallas,4.0,Food Trucks/Bubble Tea,10/9/2013,8/22/2014,4.0,"Dallas, TX 75201",Dallas,TX,"Dallas, TX 75201",75201
231,Dallas,Ding Tea Garland,4.0,Coffee & Tea/Bubble Tea,10/6/2019,10/25/2020,110.0,"3317 Belt Line Rd,Garland, TX 75044",Garland,TX,3317 Belt Line Rd,75044
232,Dallas,1102 Bubble Tea & Bites,4.0,Desserts/Bubble Tea/Coffee & Tea,9/30/2016,11/1/2020,325.0,"3610 S Cooper St,Ste 110B,Arlington, TX 76015",Arlington,TX,3610 S Cooper St,76015
233,Dallas,Bobaland,,Bubble Tea/Juice Bars & Smoothies,,,,"6305 Hillcrest Ave,Dallas, TX 75205",Dallas,TX,6305 Hillcrest Ave,75205
234,Dallas,Feng Cha - Garland,4.0,Bubble Tea/Desserts/Juice Bars & Smoothies,12/14/2019,10/31/2020,65.0,"2645 Arapaho Rd,Ste 125,Garland, TX 75044",Garland,TX,2645 Arapaho Rd,75044
235,Dallas,Snowy Bingsu,4.0,Shaved Ice/Coffee & Tea/Bubble Tea,10/20/2017,10/20/2020,57.0,"2601 Flower Mound Rd,Ste 111,Flower Mound, TX 75028",Flower Mound,TX,2601 Flower Mound Rd,75028
236,Dallas,Boba Latte,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,1/15/2007,11/1/2020,403.0,"115 S Greenville Ave,Ste 113,Richardson, TX 75081",Richardson,TX,115 S Greenville Ave,75081
237,Dallas,Family Thais Asian Bistro,4.0,Asian Fusion/Thai/Bubble Tea,7/26/2019,11/1/2020,98.0,"208 N Market,Ste 150,Dallas, TX 75202",Dallas,TX,208 N Market,75202
238,Dallas,Fruitealicious,4.0,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,12/10/2008,,393.0,"2150 N Josey Ln,Ste 100,Carrollton, TX 75006",Carrollton,TX,2150 N Josey Ln,75006
0,San Jose,Teaspoon,4.0,Bubble Tea/Desserts/Coffee & Tea,9/19/2015,10/28/2020,737.0,"4328 Moorpark Ave,San Jose, CA 95129",San Jose,CA,4328 Moorpark Ave,95129
1,San Jose,Happy Lemon,4.0,Juice Bars & Smoothies/Bubble Tea,5/13/2017,9/21/2020,154.0,"10963 N Wolfe Rd,Cupertino, CA 95014",Cupertino,CA,10963 N Wolfe Rd,95014
2,San Jose,Tapioca Express,3.0,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,3/22/2006,10/16/2020,278.0,"5681 Snell Ave,Ste 1,San Jose, CA 95123",San Jose,CA,5681 Snell Ave,95123
3,San Jose,Quickly,3.0,Bubble Tea/Juice Bars & Smoothies/Asian Fusion,9/2/2013,4/10/2020,112.0,"2200 Eastridge Loop,Ste 1091,Eastridge,San Jose, CA 95122",San Jose,CA,2200 Eastridge Loop,95122
4,San Jose,Snow's Creamery,5.0,Ice Cream & Frozen Yogurt/Bubble Tea/Creperies,9/29/2019,9/5/2020,8.0,"6029 Snell Ave,San Jose, CA 95123",San Jose,CA,6029 Snell Ave,95123
5,San Jose,Tea Era,4.0,Coffee & Tea/Bubble Tea,12/5/2005,10/26/2020,1560.0,"271 Castro St,Mountain View, CA 94041",Mountain View,CA,271 Castro St,94041
6,San Jose,Honeyberry,4.0,Desserts/Shaved Ice/Coffee & Tea,8/2/2016,3/4/2020,82.0,"3655 N 1st St,San Jose, CA 95134",San Jose,CA,3655 N 1st St,95134
7,San Jose,TeaLeaf,4.0,Bubble Tea/Juice Bars & Smoothies/Sandwiches,8/6/2018,11/1/2020,170.0,"1275 1st St,Gilroy, CA 95020",Gilroy,CA,1275 1st St,95020
8,San Jose,Ume Tea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/4/2020,10/31/2020,20.0,"272 Barber Ln,Milpitas, CA 95035",Milpitas,CA,272 Barber Ln,95035
9,San Jose,OMG Tea,4.0,Bubble Tea/Coffee & Tea,10/4/2018,10/10/2020,126.0,"1171 Homestead Rd,Ste 115,Santa Clara, CA 95050",Santa Clara,CA,1171 Homestead Rd,95050
